Modified on,Product code,Bid,Ask,Mid price,Currency
2024-08-19T10:05:39+02:00,GO WIND EU 2025,1.95,2.05,2.00,EUR
2024-08-19T11:51:53+02:00,GO WIND EU 2025,1.90,2.05,1.98,EUR
2024-08-19T11:52:51+02:00,GO WIND EU 2025,1.90,2.00,1.95,EUR
2024-08-20T08:40:32+02:00,GO WIND EU 2025,1.95,2.00,1.98,EUR
2024-08-20T16:12:06+02:00,GO WIND EU 2025,1.90,2.00,1.95,EUR
2024-08-20T16:13:10+02:00,GO WIND EU 2025,1.90,1.95,1.92,EUR
2024-08-21T09:33:21+02:00,GO WIND EU 2025,1.90,1.95,1.92,EUR
2024-08-21T09:34:22+02:00,GO WIND EU 2025,1.90,1.95,1.92,EUR
2024-08-21T10:27:06+02:00,GO WIND EU 2025,1.90,1.95,1.92,EUR
2024-08-21T13:15:14+02:00,GO WIND EU 2025,1.90,2.00,1.95,EUR
2024-08-22T09:38:52+02:00,GO WIND EU 2025,1.90,2.00,1.95,EUR
2024-08-22T14:22:43+02:00,GO WIND EU 2025,1.80,1.90,1.85,EUR
2024-08-23T08:56:21+02:00,GO WIND EU 2025,1.80,1.90,1.85,EUR
2024-08-23T14:22:49+02:00,GO WIND EU 2025,1.75,1.90,1.83,EUR
2024-08-23T14:24:00+02:00,GO WIND EU 2025,1.75,1.85,1.80,EUR
2024-08-26T09:23:47+02:00,GO WIND EU 2025,1.75,1.85,1.80,EUR
2024-08-27T08:27:45+02:00,GO WIND EU 2025,1.75,1.85,1.80,EUR
2024-08-27T08:28:58+02:00,GO WIND EU 2025,1.75,1.85,1.80,EUR
2024-08-28T09:01:55+02:00,GO WIND EU 2025,1.75,1.85,1.80,EUR
2024-08-28T16:00:56+02:00,GO WIND EU 2025,1.70,1.80,1.75,EUR
2024-08-29T09:08:40+02:00,GO WIND EU 2025,1.70,1.80,1.75,EUR
2024-08-30T09:02:25+02:00,GO WIND EU 2025,1.70,1.80,1.75,EUR
2024-08-30T09:06:24+02:00,GO WIND EU 2025,1.80,1.90,1.85,EUR
2024-09-02T08:58:43+02:00,GO WIND EU 2025,1.80,1.90,1.85,EUR
2024-09-03T08:37:21+02:00,GO WIND EU 2025,1.80,1.90,1.85,EUR
2024-09-03T09:25:11+02:00,GO WIND EU 2025,1.80,1.90,1.85,EUR
2024-09-04T08:47:57+02:00,GO WIND EU 2025,1.75,1.90,1.83,EUR
2024-09-04T08:49:12+02:00,GO WIND EU 2025,1.75,1.85,1.80,EUR
2024-09-05T09:25:52+02:00,GO WIND EU 2025,1.70,1.80,1.75,EUR
2024-09-05T09:27:39+02:00,GO WIND EU 2025,1.70,1.80,1.75,EUR
