Modified on,Product code,Bid,Ask,Mid price,Currency
2023-07-10T15:26:59+02:00,GO HYDRO EU 2024,7.25,7.45,7.35,EUR
2023-07-11T09:55:02+02:00,GO HYDRO EU 2024,7.25,7.45,7.35,EUR
2023-07-11T12:01:15+02:00,GO HYDRO EU 2024,7.35,7.45,7.4,EUR
2023-07-11T12:01:21+02:00,GO HYDRO EU 2024,7.35,7.5,7.425,EUR
2023-07-11T12:01:25+02:00,GO HYDRO EU 2024,7.35,7.5,7.425,EUR
2023-07-11T12:06:37+02:00,GO HYDRO EU 2024,7.5,7.65,7.575,EUR
2023-07-11T15:25:26+02:00,GO HYDRO EU 2024,7.5,7.7,7.6,EUR
2023-07-11T15:25:29+02:00,GO HYDRO EU 2024,7.55,7.7,7.625,EUR
2023-07-11T15:25:45+02:00,GO HYDRO EU 2024,7.6,7.7,7.65,EUR
2023-07-11T15:27:24+02:00,GO HYDRO EU 2024,7.65,7.8,7.725,EUR
2023-07-12T09:00:30+02:00,GO HYDRO EU 2024,7.65,7.8,7.725,EUR
2023-07-13T10:31:02+02:00,GO HYDRO EU 2024,7.65,7.8,7.725,EUR
2023-07-13T10:31:08+02:00,GO HYDRO EU 2024,7.65,7.8,7.725,EUR
2023-07-13T12:17:04+02:00,GO HYDRO EU 2024,7.6,7.8,7.7,EUR
2023-07-13T12:17:07+02:00,GO HYDRO EU 2024,7.6,7.8,7.7,EUR
2023-07-13T12:17:16+02:00,GO HYDRO EU 2024,7.5,7.8,7.65,EUR
2023-07-13T12:17:19+02:00,GO HYDRO EU 2024,7.5,7.65,7.575,EUR
2023-07-14T08:09:39+02:00,GO HYDRO EU 2024,7.5,7.65,7.575,EUR
2023-07-17T09:03:17+02:00,GO HYDRO EU 2024,7.5,7.65,7.575,EUR
2023-07-17T09:03:21+02:00,GO HYDRO EU 2024,7.5,7.65,7.575,EUR
2023-07-18T08:21:10+02:00,GO HYDRO EU 2024,7.5,7.65,7.575,EUR
2023-07-18T09:45:20+02:00,GO HYDRO EU 2024,7.3,7.65,7.475,EUR
2023-07-18T16:19:31+02:00,GO HYDRO EU 2024,7.2,7.65,7.425,EUR
2023-07-18T16:19:34+02:00,GO HYDRO EU 2024,7.2,7.35,7.275,EUR
2023-07-19T09:56:19+02:00,GO HYDRO EU 2024,7.2,7.35,7.275,EUR
2023-07-19T09:56:23+02:00,GO HYDRO EU 2024,7.2,7.35,7.275,EUR
2023-07-20T08:38:22+02:00,GO HYDRO EU 2024,7.2,7.35,7.275,EUR
2023-07-20T11:27:18+02:00,GO HYDRO EU 2024,7.1,7.35,7.225,EUR
2023-07-20T11:27:26+02:00,GO HYDRO EU 2024,7.1,7.25,7.175,EUR
2023-07-21T09:21:15+02:00,GO HYDRO EU 2024,7.1,7.25,7.175,EUR
2023-07-21T09:21:25+02:00,GO HYDRO EU 2024,7.1,7.25,7.175,EUR
2023-07-24T08:37:33+02:00,GO HYDRO EU 2024,7.1,7.25,7.175,EUR
2023-07-24T08:37:36+02:00,GO HYDRO EU 2024,7.1,7.25,7.175,EUR
2023-07-25T08:36:08+02:00,GO HYDRO EU 2024,7.1,7.25,7.175,EUR
2023-07-25T08:36:31+02:00,GO HYDRO EU 2024,7.1,7.25,7.175,EUR
2023-07-25T10:26:57+02:00,GO HYDRO EU 2024,7.1,7.45,7.275,EUR
2023-07-25T10:27:00+02:00,GO HYDRO EU 2024,7.2,7.45,7.325,EUR
2023-07-26T08:33:28+02:00,GO HYDRO EU 2024,7.2,7.45,7.325,EUR
2023-07-26T08:33:37+02:00,GO HYDRO EU 2024,7.2,7.45,7.325,EUR
2023-07-26T10:57:45+02:00,GO HYDRO EU 2024,7.3,7.45,7.375,EUR
2023-07-26T10:57:48+02:00,GO HYDRO EU 2024,7.3,7.5,7.4,EUR
2023-07-27T08:30:28+02:00,GO HYDRO EU 2024,7.3,7.5,7.4,EUR
2023-07-28T09:34:56+02:00,GO HYDRO EU 2024,7.3,7.5,7.4,EUR
2023-07-31T10:00:53+02:00,GO HYDRO EU 2024,7.3,7.5,7.4,EUR
2023-08-01T09:23:48+02:00,GO HYDRO EU 2024,7.3,7.5,7.4,EUR
2023-08-01T15:26:48+02:00,GO HYDRO EU 2024,7.1,7.5,7.3,EUR
2023-08-01T15:26:52+02:00,GO HYDRO EU 2024,7.1,7.3,7.2,EUR
2023-08-02T11:08:02+02:00,GO HYDRO EU 2024,7.1,7.3,7.2,EUR
2023-08-03T09:31:15+02:00,GO HYDRO EU 2024,7.1,7.3,7.2,EUR
2023-08-04T08:22:52+02:00,GO HYDRO EU 2024,7.1,7.3,7.2,EUR
