Country,Region,Year,Week,StoredEnergy
Austria,Alps,2019,1,1412194.0
Austria,Alps,2019,2,1372937.0
Austria,Alps,2019,3,1326312.0
Austria,Alps,2019,4,1176602.0
Austria,Alps,2019,5,1077808.0
Austria,Alps,2019,6,1004592.0
Austria,Alps,2019,7,929553.0
Austria,Alps,2019,8,862072.0
Austria,Alps,2019,9,794181.0
Austria,Alps,2019,10,748352.0
Austria,Alps,2019,11,709164.0
Austria,Alps,2019,12,651259.0
Austria,Alps,2019,13,594518.0
Austria,Alps,2019,14,541928.0
Austria,Alps,2019,15,457413.0
Austria,Alps,2019,16,405422.0
Austria,Alps,2019,17,448854.0
Austria,Alps,2019,18,451052.0
Austria,Alps,2019,19,420343.0
Austria,Alps,2019,20,404278.0
Austria,Alps,2019,21,425504.0
Austria,Alps,2019,22,508035.0
Austria,Alps,2019,23,633327.0
Austria,Alps,2019,24,891204.0
Austria,Alps,2019,25,1151153.0
Austria,Alps,2019,26,1333426.0
Austria,Alps,2019,27,1456081.0
Austria,Alps,2019,28,1516347.0
Austria,Alps,2019,29,1525238.0
Austria,Alps,2019,30,1572891.0
Austria,Alps,2019,31,1695615.0
Austria,Alps,2019,32,1746547.0
Austria,Alps,2019,33,1808417.0
Austria,Alps,2019,34,1853245.0
Austria,Alps,2019,35,1870542.0
Austria,Alps,2019,36,1853674.0
Austria,Alps,2019,37,1869218.0
Austria,Alps,2019,38,1846058.0
Austria,Alps,2019,39,1850987.0
Austria,Alps,2019,40,1851101.0
Austria,Alps,2019,41,1875628.0
Austria,Alps,2019,42,1878607.0
Austria,Alps,2019,43,1870986.0
Austria,Alps,2019,44,1871050.0
Austria,Alps,2019,45,1875843.0
Austria,Alps,2019,46,1814659.0
Austria,Alps,2019,47,1763652.0
Austria,Alps,2019,48,1719248.0
Austria,Alps,2019,49,1650410.0
Austria,Alps,2019,50,1568352.0
Austria,Alps,2019,51,1527181.0
Austria,Alps,2019,52,1564023.0
Austria,Alps,2019,53,
Austria,Alps,2020,1,1570578
Austria,Alps,2020,2,1533996
Austria,Alps,2020,3,1426254
Austria,Alps,2020,4,1273793
Austria,Alps,2020,5,1156977
Austria,Alps,2020,6,1153654
Austria,Alps,2020,7,1137108
Austria,Alps,2020,8,1086259
Austria,Alps,2020,9,1062706
Austria,Alps,2020,10,1015282
Austria,Alps,2020,11,961767
Austria,Alps,2020,12,931444
Austria,Alps,2020,13,862319
Austria,Alps,2020,14,738395
Austria,Alps,2020,15,665637
Austria,Alps,2020,16,684287
Austria,Alps,2020,17,721438
Austria,Alps,2020,18,708383
Austria,Alps,2020,19,708108
Austria,Alps,2020,20,770601
Austria,Alps,2020,21,844063
Austria,Alps,2020,22,923587
Austria,Alps,2020,23,932650
Austria,Alps,2020,24,1011564
Austria,Alps,2020,25,1122407
Austria,Alps,2020,26,1180014
Austria,Alps,2020,27,1309394
Austria,Alps,2020,28,1457304
Austria,Alps,2020,29,1518133
Austria,Alps,2020,30,1570448
Austria,Alps,2020,31,1631195
Austria,Alps,2020,32,1728887
Austria,Alps,2020,33,1749681
Austria,Alps,2020,34,1770731
Austria,Alps,2020,35,1787368
Austria,Alps,2020,36,1889601
Austria,Alps,2020,37,1881744
Austria,Alps,2020,38,1827376
Austria,Alps,2020,39,1813661
Austria,Alps,2020,40,1817463
Austria,Alps,2020,41,1884485
Austria,Alps,2020,42,1901884
Austria,Alps,2020,43,1868049
Austria,Alps,2020,44,1875010
Austria,Alps,2020,45,1901278
Austria,Alps,2020,46,1844820
Austria,Alps,2020,47,1771305
Austria,Alps,2020,48,1646477
Austria,Alps,2020,49,1484928
Austria,Alps,2020,50,1363739
Austria,Alps,2020,51,1244037
Austria,Alps,2020,52,1198183
Austria,Alps,2020,53,1192861
Austria,Alps,2021,1,1117055.0
Austria,Alps,2021,2,1007379.0
Austria,Alps,2021,3,952429.0
Austria,Alps,2021,4,899576.0
Austria,Alps,2021,5,853281.0
Austria,Alps,2021,6,748222.0
Austria,Alps,2021,7,666611.0
Austria,Alps,2021,8,611769.0
Austria,Alps,2021,9,534981.0
Austria,Alps,2021,10,454595.0
Austria,Alps,2021,11,401931.0
Austria,Alps,2021,12,349156.0
Austria,Alps,2021,13,328343.0
Austria,Alps,2021,14,316830.0
Austria,Alps,2021,15,275505.0
Austria,Alps,2021,16,269440.0
Austria,Alps,2021,17,292186.0
Austria,Alps,2021,18,321166.0
Austria,Alps,2021,19,354573.0
Austria,Alps,2021,20,379549.0
Austria,Alps,2021,21,411966.0
Austria,Alps,2021,22,433519.0
Austria,Alps,2021,23,548224.0
Austria,Alps,2021,24,738921.0
Austria,Alps,2021,25,960466.0
Austria,Alps,2021,26,1091048.0
Austria,Alps,2021,27,1200078.0
Austria,Alps,2021,28,1362001.0
Austria,Alps,2021,29,1527934.0
Austria,Alps,2021,30,1618035.0
Austria,Alps,2021,31,1745758.0
Austria,Alps,2021,32,1809100.0
Austria,Alps,2021,33,1813131.0
Austria,Alps,2021,34,1808115.0
Austria,Alps,2021,35,1781623.0
Austria,Alps,2021,36,1748458.0
Austria,Alps,2021,37,1725763.0
Austria,Alps,2021,38,1770991.0
Austria,Alps,2021,39,1765433.0
Austria,Alps,2021,40,1782655.0
Austria,Alps,2021,41,1765350.0
Austria,Alps,2021,42,1729692.0
Austria,Alps,2021,43,1716410.0
Austria,Alps,2021,44,1717056.0
Austria,Alps,2021,45,1659182.0
Austria,Alps,2021,46,1557858.0
Austria,Alps,2021,47,1475039.0
Austria,Alps,2021,48,1441692.0
Austria,Alps,2021,49,1402617.0
Austria,Alps,2021,50,1323892.0
Austria,Alps,2021,51,1274576.0
Austria,Alps,2021,52,1297334.0
Austria,Alps,2021,53,
Austria,Alps,2022,1,1311570.0
Austria,Alps,2022,2,1260206.0
Austria,Alps,2022,3,1174620.0
Austria,Alps,2022,4,1037006.0
Austria,Alps,2022,5,962906.0
Austria,Alps,2022,6,933635.0
Austria,Alps,2022,7,879665.0
Austria,Alps,2022,8,885628.0
Austria,Alps,2022,9,807447.0
Austria,Alps,2022,10,693482.0
Austria,Alps,2022,11,639839.0
Austria,Alps,2022,12,609961.0
Austria,Alps,2022,13,564987.0
Austria,Alps,2022,14,542635.0
Austria,Alps,2022,15,514814.0
Austria,Alps,2022,16,473013.0
Austria,Alps,2022,17,403187.0
Austria,Alps,2022,18,376285.0
Austria,Alps,2022,19,404104.0
Austria,Alps,2022,20,521892.0
Austria,Alps,2022,21,741362.0
Austria,Alps,2022,22,849573.0
Austria,Alps,2022,23,1039793.0
Austria,Alps,2022,24,1125611.0
Austria,Alps,2022,25,1160127.0
Austria,Alps,2022,26,1272332.0
Austria,Alps,2022,27,1403125.0
Austria,Alps,2022,28,1472437.0
Austria,Alps,2022,29,1506209.0
Austria,Alps,2022,30,1583697.0
Austria,Alps,2022,31,1715317.0
Austria,Alps,2022,32,1796278.0
Austria,Alps,2022,33,1765103.0
Austria,Alps,2022,34,1807960.0
Austria,Alps,2022,35,1873203.0
Austria,Alps,2022,36,1943380.0
Austria,Alps,2022,37,1947791.0
Austria,Alps,2022,38,1979697.0
Austria,Alps,2022,39,1936840.0
Austria,Alps,2022,40,1986419.0
Austria,Alps,2022,41,1966711.0
Austria,Alps,2022,42,1963640.0
Austria,Alps,2022,43,2001005.0
Austria,Alps,2022,44,1947915.0
Austria,Alps,2022,45,1919050.0
Austria,Alps,2022,46,1880574.0
Austria,Alps,2022,47,1874133.0
Austria,Alps,2022,48,1828143.0
Austria,Alps,2022,49,1756788.0
Austria,Alps,2022,50,1677478.0
Austria,Alps,2022,51,1636954.0
Austria,Alps,2022,52,1678718.0
Austria,Alps,2022,53,
Austria,Alps,2023,1,1655961.0
Austria,Alps,2023,2,1597119.0
Austria,Alps,2023,3,1540674.0
Austria,Alps,2023,4,1375097.0
Austria,Alps,2023,5,1269456.0
Austria,Alps,2023,6,1184410.0
Austria,Alps,2023,7,1074334.0
Austria,Alps,2023,8,1040288.0
Austria,Alps,2023,9,945965.0
Austria,Alps,2023,10,818682.0
Austria,Alps,2023,11,779143.0
Austria,Alps,2023,12,696653.0
Austria,Alps,2023,13,641040.0
Austria,Alps,2023,14,592454.0
Austria,Alps,2023,15,528185.0
Austria,Alps,2023,16,468331.0
Austria,Alps,2023,17,450518.0
Austria,Alps,2023,18,462364.0
Austria,Alps,2023,19,470984.0
Austria,Alps,2023,20,486042.0
Austria,Alps,2023,21,566309.0
Austria,Alps,2023,22,687991.0
Austria,Alps,2023,23,780684.0
Austria,Alps,2023,24,876458.0
Austria,Alps,2023,25,980689.0
Austria,Alps,2023,26,1123011.0
Austria,Alps,2023,27,1236938.0
Austria,Alps,2023,28,1344774.0
Austria,Alps,2023,29,1498091.0
Austria,Alps,2023,30,1584708.0
Austria,Alps,2023,31,1693210.0
Austria,Alps,2023,32,1814757.0
Austria,Alps,2023,33,1849541.0
Austria,Alps,2023,34,1815293.0
Austria,Alps,2023,35,1929379.0
Austria,Alps,2023,36,1955406.0
Austria,Alps,2023,37,1901084.0
Austria,Alps,2023,38,1879200.0
Austria,Alps,2023,39,1876532.0
Austria,Alps,2023,40,1861453.0
Austria,Alps,2023,41,1799814.0
Austria,Alps,2023,42,1751338.0
Austria,Alps,2023,43,1761084.0
Austria,Alps,2023,44,1809407.0
Austria,Alps,2023,45,1819247.0
Austria,Alps,2023,46,1775345.0
Austria,Alps,2023,47,1766548.0
Austria,Alps,2023,48,1707104.0
Austria,Alps,2023,49,1590420.0
Austria,Alps,2023,50,1545639.0
Austria,Alps,2023,51,1507174.0
Austria,Alps,2023,52,1543144.0
Austria,Alps,2023,53,
Austria,Alps,2024,1,1537771.0
Austria,Alps,2024,2,1423063.0
Austria,Alps,2024,3,1260750.0
Austria,Alps,2024,4,1157852.0
Austria,Alps,2024,5,1073592.0
Austria,Alps,2024,6,1018434.0
Austria,Alps,2024,7,936302.0
Austria,Alps,2024,8,880475.0
Austria,Alps,2024,9,784374.0
Austria,Alps,2024,10,663585.0
Austria,Alps,2024,11,570068.0
Austria,Alps,2024,12,477319.0
Austria,Alps,2024,13,413065.0
Austria,Alps,2024,14,395407.0
Austria,Alps,2024,15,394559.0
Austria,Alps,2024,16,399773.0
Austria,Alps,2024,17,340269.0
Austria,Alps,2024,18,338721.0
Austria,Alps,2024,19,350511.0
Austria,Alps,2024,20,421144.0
Austria,Alps,2024,21,482578.0
Austria,Alps,2024,22,567364.0
Austria,Alps,2024,23,698996.0
Austria,Alps,2024,24,919157.0
Austria,Alps,2024,25,1032654.0
Austria,Alps,2024,26,1215620.0
Austria,Alps,2024,27,1353188.0
Austria,Alps,2024,28,1527054.0
Austria,Alps,2024,29,1643752.0
Austria,Alps,2024,30,1673135.0
Austria,Alps,2024,31,1722262.0
Austria,Alps,2024,32,1722119.0
Austria,Alps,2024,33,1747238.0
Austria,Alps,2024,34,1813981.0
Austria,Alps,2024,35,1852690.0
Austria,Alps,2024,36,1826051.0
Austria,Alps,2024,37,1871773.0
Austria,Alps,2024,38,1902406.0
Austria,Alps,2024,39,1945878.0
Austria,Alps,2024,40,1960803.0
Austria,Alps,2024,41,1960576.0
Austria,Alps,2024,42,1991010.0
Austria,Alps,2024,43,1922926.0
Austria,Alps,2024,44,1831903.0
Austria,Alps,2024,45,1777219.0
Austria,Alps,2024,46,1674975.0
Austria,Alps,2024,47,1613868.0
Austria,Alps,2024,48,1583731.0
Austria,Alps,2024,49,1521727.0
Austria,Alps,2024,50,1421209.0
Austria,Alps,2024,51,1339482.0
Austria,Alps,2024,52,1328919.0
Austria,Alps,2024,53,
Austria,Alps,2025,1,1268054
Austria,Alps,2025,2,1246326
Austria,Alps,2025,3,1150580
Austria,Alps,2025,4,989492
Austria,Alps,2025,5,961938
Austria,Alps,2025,6,892235
Austria,Alps,2025,7,789970
Austria,Alps,2025,8,684220
Austria,Alps,2025,9,617443
Austria,Alps,2025,10,551121
Austria,Alps,2025,11,493041
Austria,Alps,2025,12,439860
Austria,Alps,2025,13,388928
Austria,Alps,2025,14,381672
Austria,Alps,2025,15,366699
Austria,Alps,2025,16,360639
Austria,Alps,2025,17,377211
Austria,Alps,2025,18,380330
Austria,Alps,2025,19,435421
Austria,Alps,2025,20,454497
Austria,Alps,2025,21,471009
Austria,Alps,2025,22,547361
Austria,Alps,2025,23,717068
Austria,Alps,2025,24,-
Austria,Alps,2025,25,-
Austria,Alps,2025,26,-
Austria,Alps,2025,27,-
Austria,Alps,2025,28,-
Austria,Alps,2025,29,-
Austria,Alps,2025,30,-
Austria,Alps,2025,31,-
Austria,Alps,2025,32,-
Austria,Alps,2025,33,-
Austria,Alps,2025,34,-
Austria,Alps,2025,35,-
Austria,Alps,2025,36,-
Austria,Alps,2025,37,-
Austria,Alps,2025,38,-
Austria,Alps,2025,39,-
Austria,Alps,2025,40,-
Austria,Alps,2025,41,-
Austria,Alps,2025,42,-
Austria,Alps,2025,43,-
Austria,Alps,2025,44,-
Austria,Alps,2025,45,-
Austria,Alps,2025,46,-
Austria,Alps,2025,47,-
Austria,Alps,2025,48,-
Austria,Alps,2025,49,-
Austria,Alps,2025,50,-
Austria,Alps,2025,51,-
Austria,Alps,2025,52,-
Austria,Alps,2025,53,
France,Alps,2019,1,2186488.0
France,Alps,2019,2,2055622.0
France,Alps,2019,3,1931241.0
France,Alps,2019,4,1750281.0
France,Alps,2019,5,1591274.0
France,Alps,2019,6,1474810.0
France,Alps,2019,7,1446619.0
France,Alps,2019,8,1319494.0
France,Alps,2019,9,1227480.0
France,Alps,2019,10,1161979.0
France,Alps,2019,11,1157528.0
France,Alps,2019,12,1135050.0
France,Alps,2019,13,1064149.0
France,Alps,2019,14,984486.0
France,Alps,2019,15,932025.0
France,Alps,2019,16,921232.0
France,Alps,2019,17,1004280.0
France,Alps,2019,18,1112875.0
France,Alps,2019,19,1130279.0
France,Alps,2019,20,1254728.0
France,Alps,2019,21,1324928.0
France,Alps,2019,22,1481998.0
France,Alps,2019,23,1701147.0
France,Alps,2019,24,1959725.0
France,Alps,2019,25,2172242.0
France,Alps,2019,26,2394994.0
France,Alps,2019,27,2572658.0
France,Alps,2019,28,2673159.0
France,Alps,2019,29,2690219.0
France,Alps,2019,30,2697155.0
France,Alps,2019,31,2742271.0
France,Alps,2019,32,2749841.0
France,Alps,2019,33,2762882.0
France,Alps,2019,34,2777986.0
France,Alps,2019,35,2760250.0
France,Alps,2019,36,2718854.0
France,Alps,2019,37,
France,Alps,2019,38,2689334.0
France,Alps,2019,39,2650572.0
France,Alps,2019,40,2648638.0
France,Alps,2019,41,2625151.0
France,Alps,2019,42,2649054.0
France,Alps,2019,43,2771196.0
France,Alps,2019,44,2851394.0
France,Alps,2019,45,2986771.0
France,Alps,2019,46,2954760.0
France,Alps,2019,47,2792032.0
France,Alps,2019,48,2815568.0
France,Alps,2019,49,2815166.0
France,Alps,2019,50,2657645.0
France,Alps,2019,51,2652638.0
France,Alps,2019,52,2804309.0
France,Alps,2019,53,
France,Alps,2020,1,2780215
France,Alps,2020,2,2742325
France,Alps,2020,3,2652974
France,Alps,2020,4,2426891
France,Alps,2020,5,2194236
France,Alps,2020,6,2214084
France,Alps,2020,7,2174132
France,Alps,2020,8,2116585
France,Alps,2020,9,2008603
France,Alps,2020,10,1864482
France,Alps,2020,11,1816423
France,Alps,2020,12,1779274
France,Alps,2020,13,1763973
France,Alps,2020,14,1614814
France,Alps,2020,15,1513412
France,Alps,2020,16,1551504
France,Alps,2020,17,1670557
France,Alps,2020,18,1740867
France,Alps,2020,19,1977501
France,Alps,2020,20,2184713
France,Alps,2020,21,2355412
France,Alps,2020,22,2576537
France,Alps,2020,23,2698730
France,Alps,2020,24,2775806
France,Alps,2020,25,2837466
France,Alps,2020,26,2854415
France,Alps,2020,27,2972388
France,Alps,2020,28,3064947
France,Alps,2020,29,3087938
France,Alps,2020,30,3088372
France,Alps,2020,31,3100546
France,Alps,2020,32,3062108
France,Alps,2020,33,3013309
France,Alps,2020,34,2986398
France,Alps,2020,35,2955316
France,Alps,2020,36,2975651
France,Alps,2020,37,2929369
France,Alps,2020,38,2855432
France,Alps,2020,39,2821249
France,Alps,2020,40,2801270
France,Alps,2020,41,2964842
France,Alps,2020,42,3019708
France,Alps,2020,43,2956736
France,Alps,2020,44,3041148
France,Alps,2020,45,3088786
France,Alps,2020,46,3035130
France,Alps,2020,47,3012185
France,Alps,2020,48,2929262
France,Alps,2020,49,2674858
France,Alps,2020,50,2521048
France,Alps,2020,51,2454326
France,Alps,2020,52,2473628
France,Alps,2020,53,2532396
France,Alps,2021,1,2407326.0
France,Alps,2021,2,2081829.0
France,Alps,2021,3,1924342.0
France,Alps,2021,4,1772556.0
France,Alps,2021,5,1859154.0
France,Alps,2021,6,1726279.0
France,Alps,2021,7,1533892.0
France,Alps,2021,8,1515570.0
France,Alps,2021,9,1386764.0
France,Alps,2021,10,1176034.0
France,Alps,2021,11,1154107.0
France,Alps,2021,12,994654.0
France,Alps,2021,13,961615.0
France,Alps,2021,14,998746.0
France,Alps,2021,15,917246.0
France,Alps,2021,16,874649.0
France,Alps,2021,17,940614.0
France,Alps,2021,18,1047965.0
France,Alps,2021,19,1231647.0
France,Alps,2021,20,1413451.0
France,Alps,2021,21,1509465.0
France,Alps,2021,22,1628356.0
France,Alps,2021,23,1803076.0
France,Alps,2021,24,2002076.0
France,Alps,2021,25,2183321.0
France,Alps,2021,26,2310252.0
France,Alps,2021,27,2349488.0
France,Alps,2021,28,2463983.0
France,Alps,2021,29,2538196.0
France,Alps,2021,30,2549423.0
France,Alps,2021,31,2607829.0
France,Alps,2021,32,2658935.0
France,Alps,2021,33,2655591.0
France,Alps,2021,34,2612909.0
France,Alps,2021,35,2537592.0
France,Alps,2021,36,2471418.0
France,Alps,2021,37,2394175.0
France,Alps,2021,38,2361161.0
France,Alps,2021,39,2330764.0
France,Alps,2021,40,2373290.0
France,Alps,2021,41,2385992.0
France,Alps,2021,42,2356588.0
France,Alps,2021,43,2291919.0
France,Alps,2021,44,2349925.0
France,Alps,2021,45,2344289.0
France,Alps,2021,46,2216776.0
France,Alps,2021,47,2119853.0
France,Alps,2021,48,2024972.0
France,Alps,2021,49,2059628.0
France,Alps,2021,50,2010670.0
France,Alps,2021,51,1928190.0
France,Alps,2021,52,2029801.0
France,Alps,2021,53,
France,Alps,2022,1,2152112.0
France,Alps,2022,2,2137089.0
France,Alps,2022,3,1998118.0
France,Alps,2022,4,1817029.0
France,Alps,2022,5,1747271.0
France,Alps,2022,6,1729375.0
France,Alps,2022,7,1697421.0
France,Alps,2022,8,1739794.0
France,Alps,2022,9,1604668.0
France,Alps,2022,10,1420843.0
France,Alps,2022,11,1375108.0
France,Alps,2022,12,1369050.0
France,Alps,2022,13,1334846.0
France,Alps,2022,14,1197120.0
France,Alps,2022,15,1229508.0
France,Alps,2022,16,1338623.0
France,Alps,2022,17,1380258.0
France,Alps,2022,18,1418563.0
France,Alps,2022,19,1511294.0
France,Alps,2022,20,
France,Alps,2022,21,1954315.0
France,Alps,2022,22,2156969.0
France,Alps,2022,23,2345706.0
France,Alps,2022,24,2411291.0
France,Alps,2022,25,2434351.0
France,Alps,2022,26,2482855.0
France,Alps,2022,27,2469618.0
France,Alps,2022,28,2462110.0
France,Alps,2022,29,2382772.0
France,Alps,2022,30,2312574.0
France,Alps,2022,31,2274044.0
France,Alps,2022,32,2280964.0
France,Alps,2022,33,2249940.0
France,Alps,2022,34,2250959.0
France,Alps,2022,35,2244154.0
France,Alps,2022,36,2240533.0
France,Alps,2022,37,2252727.0
France,Alps,2022,38,2254828.0
France,Alps,2022,39,2253974.0
France,Alps,2022,40,2313405.0
France,Alps,2022,41,2320864.0
France,Alps,2022,42,2315468.0
France,Alps,2022,43,2419163.0
France,Alps,2022,44,2455704.0
France,Alps,2022,45,2495545.0
France,Alps,2022,46,2499746.0
France,Alps,2022,47,2518920.0
France,Alps,2022,48,2462887.0
France,Alps,2022,49,2374305.0
France,Alps,2022,50,2190805.0
France,Alps,2022,51,2142607.0
France,Alps,2022,52,2284112.0
France,Alps,2022,53,
France,Alps,2023,1,2327857.0
France,Alps,2023,2,2347129.0
France,Alps,2023,3,2331058.0
France,Alps,2023,4,1860943.0
France,Alps,2023,5,1741224.0
France,Alps,2023,6,1548596.0
France,Alps,2023,7,1489626.0
France,Alps,2023,8,1443310.0
France,Alps,2023,9,1343353.0
France,Alps,2023,10,1351720.0
France,Alps,2023,11,1437424.0
France,Alps,2023,12,1480070.0
France,Alps,2023,13,1508365.0
France,Alps,2023,14,1512237.0
France,Alps,2023,15,1545065.0
France,Alps,2023,16,1579550.0
France,Alps,2023,17,1591705.0
France,Alps,2023,18,1737740.0
France,Alps,2023,19,1952971.0
France,Alps,2023,20,2051871.0
France,Alps,2023,21,2200163.0
France,Alps,2023,22,2404082.0
France,Alps,2023,23,2579634.0
France,Alps,2023,24,2708825.0
France,Alps,2023,25,2827813.0
France,Alps,2023,26,2932525.0
France,Alps,2023,27,2965488.0
France,Alps,2023,28,3007664.0
France,Alps,2023,29,3013784.0
France,Alps,2023,30,3000966.0
France,Alps,2023,31,2985265.0
France,Alps,2023,32,2933071.0
France,Alps,2023,33,2870892.0
France,Alps,2023,34,2829706.0
France,Alps,2023,35,2898999.0
France,Alps,2023,36,2865844.0
France,Alps,2023,37,2818485.0
France,Alps,2023,38,2809675.0
France,Alps,2023,39,2776356.0
France,Alps,2023,40,2705939.0
France,Alps,2023,41,2613447.0
France,Alps,2023,42,2620085.0
France,Alps,2023,43,2730776.0
France,Alps,2023,44,2856838.0
France,Alps,2023,45,2847567.0
France,Alps,2023,46,2978309.0
France,Alps,2023,47,2932723.0
France,Alps,2023,48,2883329.0
France,Alps,2023,49,2789836.0
France,Alps,2023,50,2806027.0
France,Alps,2023,51,2761956.0
France,Alps,2023,52,2795844.0
France,Alps,2023,53,
France,Alps,2024,1,2736874.0
France,Alps,2024,2,2368286.0
France,Alps,2024,3,2201546.0
France,Alps,2024,4,2146234.0
France,Alps,2024,5,2010901.0
France,Alps,2024,6,1968080.0
France,Alps,2024,7,1855119.0
France,Alps,2024,8,1729303.0
France,Alps,2024,9,1608686.0
France,Alps,2024,10,1476807.0
France,Alps,2024,11,1359339.0
France,Alps,2024,12,1302023.0
France,Alps,2024,13,1266893.0
France,Alps,2024,14,1366371.0
France,Alps,2024,15,1472230.0
France,Alps,2024,16,1519826.0
France,Alps,2024,17,1365398.0
France,Alps,2024,18,1542295.0
France,Alps,2024,19,1667564.0
France,Alps,2024,20,1838640.0
France,Alps,2024,21,2010012.0
France,Alps,2024,22,2230715.0
France,Alps,2024,23,2408135.0
France,Alps,2024,24,2641985.0
France,Alps,2024,25,2844151.0
France,Alps,2024,26,2944520.0
France,Alps,2024,27,3029501.0
France,Alps,2024,28,3103410.0
France,Alps,2024,29,3100987.0
France,Alps,2024,30,3124668.0
France,Alps,2024,31,3109449.0
France,Alps,2024,32,3108334.0
France,Alps,2024,33,3107154.0
France,Alps,2024,34,3119304.0
France,Alps,2024,35,3078593.0
France,Alps,2024,36,3060686.0
France,Alps,2024,37,3099055.0
France,Alps,2024,38,3058568.0
France,Alps,2024,39,3088144.0
France,Alps,2024,40,3065386.0
France,Alps,2024,41,3138703.0
France,Alps,2024,42,3178944.0
France,Alps,2024,43,3129709.0
France,Alps,2024,44,3059150.0
France,Alps,2024,45,2923038.0
France,Alps,2024,46,2826322.0
France,Alps,2024,47,2807633.0
France,Alps,2024,48,2782368.0
France,Alps,2024,49,2727543.0
France,Alps,2024,50,2538814.0
France,Alps,2024,51,2548290.0
France,Alps,2024,52,2379059.0
France,Alps,2024,53,
France,Alps,2025,1,2309240
France,Alps,2025,2,2299998
France,Alps,2025,3,1977318
France,Alps,2025,4,1848804
France,Alps,2025,5,1844466
France,Alps,2025,6,1619306
France,Alps,2025,7,1415176
France,Alps,2025,8,1334553
France,Alps,2025,9,1225864
France,Alps,2025,10,1138249
France,Alps,2025,11,1005509
France,Alps,2025,12,1014652
France,Alps,2025,13,981479
France,Alps,2025,14,989282
France,Alps,2025,15,1043992
France,Alps,2025,16,1151773
France,Alps,2025,17,1211795
France,Alps,2025,18,1383377
France,Alps,2025,19,1585936
France,Alps,2025,20,1703194
France,Alps,2025,21,1872779
France,Alps,2025,22,2077156
France,Alps,2025,23,2327220
France,Alps,2025,24,-
France,Alps,2025,25,-
France,Alps,2025,26,-
France,Alps,2025,27,-
France,Alps,2025,28,-
France,Alps,2025,29,-
France,Alps,2025,30,-
France,Alps,2025,31,-
France,Alps,2025,32,-
France,Alps,2025,33,-
France,Alps,2025,34,-
France,Alps,2025,35,-
France,Alps,2025,36,-
France,Alps,2025,37,-
France,Alps,2025,38,-
France,Alps,2025,39,-
France,Alps,2025,40,-
France,Alps,2025,41,-
France,Alps,2025,42,-
France,Alps,2025,43,-
France,Alps,2025,44,-
France,Alps,2025,45,-
France,Alps,2025,46,-
France,Alps,2025,47,-
France,Alps,2025,48,-
France,Alps,2025,49,-
France,Alps,2025,50,-
France,Alps,2025,51,-
France,Alps,2025,52,-
France,Alps,2025,53,
Italy,Alps,2019,1,3036299.0
Italy,Alps,2019,2,2704739.0
Italy,Alps,2019,3,2593794.0
Italy,Alps,2019,4,2490190.0
Italy,Alps,2019,5,2473671.0
Italy,Alps,2019,6,2517152.0
Italy,Alps,2019,7,2469445.0
Italy,Alps,2019,8,2392672.0
Italy,Alps,2019,9,2313400.0
Italy,Alps,2019,10,2254138.0
Italy,Alps,2019,11,2223447.0
Italy,Alps,2019,12,2223185.0
Italy,Alps,2019,13,2224171.0
Italy,Alps,2019,14,2213155.0
Italy,Alps,2019,15,2226789.0
Italy,Alps,2019,16,2238218.0
Italy,Alps,2019,17,2235118.0
Italy,Alps,2019,18,2385351.0
Italy,Alps,2019,19,2415405.0
Italy,Alps,2019,20,2447059.0
Italy,Alps,2019,21,2592740.0
Italy,Alps,2019,22,2765628.0
Italy,Alps,2019,23,2922566.0
Italy,Alps,2019,24,3356910.0
Italy,Alps,2019,25,3699271.0
Italy,Alps,2019,26,3844951.0
Italy,Alps,2019,27,4066554.0
Italy,Alps,2019,28,4112154.0
Italy,Alps,2019,29,4119959.0
Italy,Alps,2019,30,4119282.0
Italy,Alps,2019,31,4114254.0
Italy,Alps,2019,32,4105847.0
Italy,Alps,2019,33,4074133.0
Italy,Alps,2019,34,4025899.0
Italy,Alps,2019,35,3938394.0
Italy,Alps,2019,36,3850573.0
Italy,Alps,2019,37,3788557.0
Italy,Alps,2019,38,3659235.0
Italy,Alps,2019,39,3496676.0
Italy,Alps,2019,40,3372804.0
Italy,Alps,2019,41,3358775.0
Italy,Alps,2019,42,3317804.0
Italy,Alps,2019,43,3496510.0
Italy,Alps,2019,44,3570899.0
Italy,Alps,2019,45,3565581.0
Italy,Alps,2019,46,3605834.0
Italy,Alps,2019,47,3641823.0
Italy,Alps,2019,48,3584183.0
Italy,Alps,2019,49,3453395.0
Italy,Alps,2019,50,3313876.0
Italy,Alps,2019,51,3248640.0
Italy,Alps,2019,52,3283708.0
Italy,Alps,2019,53,
Italy,Alps,2020,1,3290402.0
Italy,Alps,2020,2,3127104.0
Italy,Alps,2020,3,2982378.0
Italy,Alps,2020,4,2857100.0
Italy,Alps,2020,5,2761989.0
Italy,Alps,2020,6,2663254.0
Italy,Alps,2020,7,2591666.0
Italy,Alps,2020,8,2507106.0
Italy,Alps,2020,9,2432371.0
Italy,Alps,2020,10,2330923.0
Italy,Alps,2020,11,2306813.0
Italy,Alps,2020,12,2301744.0
Italy,Alps,2020,13,2308465.0
Italy,Alps,2020,14,2344283.0
Italy,Alps,2020,15,2386071.0
Italy,Alps,2020,16,2435944.0
Italy,Alps,2020,17,2536276.0
Italy,Alps,2020,18,2689170.0
Italy,Alps,2020,19,2800064.0
